source_name,author,date,title,description,content,label,tesla_related,title_desc,title_label,title_score,content_label,content_score,description_label,description_score,title_desc_label,title_desc_score
Breitbart News,"Alana Mastrangelo, Alana Mastrangelo",10/8/2023,Elon Musk Endorses Pro-Palestinian Terror Account on X/Twitter,"Tesla CEO and Elon Musk has endorsed a pro-Palestinian terror account on his X/Twitter platform, claiming the ""War Monitor"" account, which puts Israel in quote marks as it argues there is ""no such thing,"" and refers to Palestinian terrorists as ""resistance fi","Tesla CEO and Elon Musk has endorsed a pro-Palestinian terror account on his X/Twitter platform, claiming the War Monitor account, which puts Israel in quote marks as it argues there is no such th [+3724 chars]",negative,no,"Elon Musk Endorses Pro-Palestinian Terror Account on X/Twitter Tesla CEO and Elon Musk has endorsed a pro-Palestinian terror account on his X/Twitter platform, claiming the ""War Monitor"" account, which puts Israel in quote marks as it argues there is ""no such thing,"" and refers to Palestinian terrorists as ""resistance fi",neutral,0.9291000366210938,neutral,0.47789087891578674,negative,0.5047619938850403,neutral,0.6411103010177612
Business Insider,Kylie Kirschner,10/9/2023,"Tesla owners are using the new button on the side of the iPhone 15 Pro to unlock their car, pop the frunk, and get the AC going","Tesla owners have wasted no time in programming Apple's new ""action button"" on the iPhone 15 Pro to make it easier than ever to control their car.","The new action button can be used as a Tesla key fob.Apple, Sjoerd van der Wal/Getty Images
<ul>
<li>The new iPhone 15 Pro has a customizable ""action button"" in place of the ring/silent switch.</li> [+2269 chars]",positive,yes,"Tesla owners are using the new button on the side of the iPhone 15 Pro to unlock their car, pop the frunk, and get the AC going Tesla owners have wasted no time in programming Apple's new ""action button"" on the iPhone 15 Pro to make it easier than ever to control their car.",neutral,0.9092985391616821,neutral,0.9363652467727661,neutral,0.7859426736831665,neutral,0.8640421032905579
The Jerusalem Post,By JERUSALEM POST STAFF,10/9/2023,Elon Musk: 'Khameneis position clear that eradication of Israel is the actual goal',Musk had also deleted a post recommending people follow a user who made antisemitic statements for updates on Operation Swords of Iron.,"Elon Musk, owner of X, formerly known as Twitter, slammed Iranian Supreme Leader Ali Khamenei on Sunday on the platform after he tweeted a video of Israeli civilians at a music festival running away  [+3061 chars]",negative,no,Elon Musk: 'Khameneis position clear that eradication of Israel is the actual goal' Musk had also deleted a post recommending people follow a user who made antisemitic statements for updates on Operation Swords of Iron.,neutral,0.7718653678894043,negative,0.8960393071174622,negative,0.8340824246406555,negative,0.7897445559501648
Fortune,"Tom Randall, Bloomberg",10/9/2023,Elon Musk's latest Tesla price cuts 'to unload inventory' are good news for car buyers but bad news for investors,Teslas now cost less than average U.S. gasoline-powered cars and trucks.,"Teslas top-selling electric vehicles now compete directly with gasoline cars on price after the latest round of price reductions. The lower prices could cost the company $1.2 billion a year, accordin [+2564 chars]",negative,yes,Elon Musk's latest Tesla price cuts 'to unload inventory' are good news for car buyers but bad news for investors Teslas now cost less than average U.S. gasoline-powered cars and trucks.,negative,0.9482182264328003,positive,0.5296093821525574,neutral,0.7203220725059509,negative,0.9419354796409607
TechRadar,Leon Poultney,10/9/2023,Kia and Hyundai announce Tesla EV Supercharger compatibility for next year,"The adoption of North American Charging Standard opens up 12,000 new charging stations for Kia and Hyundai owners","Kia and Hyundai have joined the growing list of auto manufacturers switching to Tesla's North American Charging Standard (NACS) port.
The South Korean brands have announced that all new EVs produced [+2030 chars]",positive,yes,"Kia and Hyundai announce Tesla EV Supercharger compatibility for next year The adoption of North American Charging Standard opens up 12,000 new charging stations for Kia and Hyundai owners",positive,0.6837974190711975,positive,0.5136969089508057,positive,0.865629255771637,positive,0.7699388265609741
Newsweek,AJ Khan,10/9/2023,Autonomous Fleets Are Almost Here. Are They Safe From Cyberattacks? | Opinion,"Although there are generic cybersecurity mandates in many countries, jurisdictions must legislate automotive cybersecurity specific legislations for cars operating on our roads.","As our society transforms into a more connected world, an essential component of this shift is the need for safe and secure driving experiences on our roads. The recent hacking of a Tesla in under tw [+5155 chars]",negative,yes,"Autonomous Fleets Are Almost Here. Are They Safe From Cyberattacks? | Opinion Although there are generic cybersecurity mandates in many countries, jurisdictions must legislate automotive cybersecurity specific legislations for cars operating on our roads.",neutral,0.879143238067627,positive,0.6107038259506226,neutral,0.9063176512718201,neutral,0.8981003761291504
Fortune,Lionel Lim,10/9/2023,Tesla's China sales are falling compared to its rival BYDand the drop could have been worse without its price war,"Tesla reported disappointing quarterly deliveries last week, and now new data shows a decline in sales in one of its most important overseas markets.","Now, new data from one of Teslas most important overseas markets shows the sales challenge facing the electric carmaker. 
Tesla delivered just over 74,000 China-made electric cars in September, acco [+3311 chars]",negative,yes,"Tesla's China sales are falling compared to its rival BYDand the drop could have been worse without its price war Tesla reported disappointing quarterly deliveries last week, and now new data shows a decline in sales in one of its most important overseas markets.",negative,0.9733520746231079,negative,0.6275432109832764,negative,0.9753202795982361,negative,0.9752922654151917
TechRadar,Leon Poultney,10/9/2023,Tesla software update can help its car cameras see lot better,Tesla software update 2023.32 brings with it greater live video feed clarity.,"Reversing into a trashcan, squashing your neighbours cat, destroying a garden gnome - all things that are perfectly possible if the live feed from your reversing and side-view cameras is a bit grainy [+1884 chars]",positive,yes,Tesla software update can help its car cameras see lot better Tesla software update 2023.32 brings with it greater live video feed clarity.,positive,0.5122156143188477,neutral,0.8097374439239502,positive,0.7531880736351013,positive,0.8131123185157776
Breitbart News,"Paul Bois, Paul Bois",10/9/2023,Elon Musk Deletes Several Tweets After Promoting Two Pro-Hamas Accounts,Elon Musk deleted several posts on his platform after he promoted two accounts that had previously spread pro-Hamas rhetoric.,"Billionaire and X owner Elon Musk deleted several posts on his platform after he promoted two accounts that had previously spread pro-Hamas rhetoric amid the attack on Israel.
Over the weekend, duri [+3330 chars]",negative,no,Elon Musk Deletes Several Tweets After Promoting Two Pro-Hamas Accounts Elon Musk deleted several posts on his platform after he promoted two accounts that had previously spread pro-Hamas rhetoric.,negative,0.8603805303573608,negative,0.9361957907676697,negative,0.8958207368850708,negative,0.910018801689148
Business Insider,Alexa St. John,10/11/2023,Rivian CEO says he wouldn't buy the Cybertruck  but has owned multiple Teslas and thinks Elon Musk is the 'dominant player' in his company's next act,"Rivian CEO RJ Scaringe spoke with GQ magazine about Tesla, the UAW, and more.","Carlos Delgado/Associated Press
<ul><li>Rivian CEO RJ Scaringe spoke with GQ magazine about Tesla, the UAW, and more.</li><li>Scaringe talked about the next phase of Rivian and his competition.</li> [+3248 chars]",neutral,yes,"Rivian CEO says he wouldn't buy the Cybertruck  but has owned multiple Teslas and thinks Elon Musk is the 'dominant player' in his company's next act Rivian CEO RJ Scaringe spoke with GQ magazine about Tesla, the UAW, and more.",neutral,0.9150590300559998,neutral,0.9297332167625427,neutral,0.9354494214057922,neutral,0.920788586139679
Fortune,Prarthana Prakash,10/11/2023,"Bernard Arnault, the world's second richest man, may be seeing the end of his winning streak as luxury shoppers bolt for the first time in years",LVMH boss Bernard Arnault's wealth topped $200 billion in April surpassing Elon Musk as luxury industry made big gainsbut the tide may now be turning.,"Big gains in luxury spending helped LVMH boss Bernard Arnault overtake Tesla CEO Elon Musk as the worlds richest man earlier this year. At its peak, Arnaults wealth was north of $200 billion, thanks  [+4003 chars]",neutral,no,"Bernard Arnault, the world's second richest man, may be seeing the end of his winning streak as luxury shoppers bolt for the first time in years LVMH boss Bernard Arnault's wealth topped $200 billion in April surpassing Elon Musk as luxury industry made big gainsbut the tide may now be turning.",negative,0.7700781226158142,neutral,0.6737024784088135,positive,0.5159518122673035,neutral,0.47613227367401123
Reuters,Giulio Piovaccari,10/11/2023,"Ford, Hyundai turn to Italian casting machine maker IDRA","Idra, an Italian aluminium casting machine maker and Tesla supplier <a href=""https://www.reuters.com/markets/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a>, has added Ford <a href=""https://www.reuters.com/markets/companies/F.N"" target=""_blank"">(F.N)</a>, Hyun","TRAVAGLIATO, Italy, Oct 11 (Reuters) - Idra, an Italian aluminium casting machine maker and Tesla supplier (TSLA.O), has added Ford (F.N), Hyundai (005380.KS) and a European company to its customer b [+1724 chars]",neutral,yes,"Ford, Hyundai turn to Italian casting machine maker IDRA Idra, an Italian aluminium casting machine maker and Tesla supplier <a href=""https://www.reuters.com/markets/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a>, has added Ford <a href=""https://www.reuters.com/markets/companies/F.N"" target=""_blank"">(F.N)</a>, Hyun",neutral,0.8894492983818054,positive,0.8671537041664124,positive,0.6273710131645203,neutral,0.7658343315124512
