source_name,author,date,title,description,content,title_label,title_score,content_label,content_score,description_label,description_score
The Times of India,PTI,2023-10-06,"In blow to BRS ahead of Telangana assembly polls, MLA, MLC quit party","​​MLC Kasireddy Narayana Reddy  said she would contest from the constituency either as a rebel candidate or from some other party. Speaking to reporters in Delhi, Kasireddy said that although he still has four years of his tenure as MLC left, he joined the Co…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.8482356071472168,positive,0.901077389717102,negative,0.8482356071472168
ABC News,ELISE RYAN Associated Press,2023-10-06,"Omar Apollo on his emotional new EP, 'Live For Me,' and ignoring the confines of genre","In just four songs on his latest EP, “Live For Me,” Omar Apollo processes death, grief, acceptance and the lack of it — big, traumatic emotions — through intimate, lush sounds","NEW YORK -- In just four songs on his latest EP, Live For Me, Omar Apollo processes death, grief, acceptance and the lack of it big, traumatic emotions through intimate, lush sounds. 
The EP, out Fr… [+4250 chars]",neutral,0.8027904629707336,neutral,0.9054283499717712,neutral,0.8027904629707336
ABC News,MATT O'BRIEN AP technology writer,2023-10-06,US regulators seek to compel Elon Musk to testify in their investigation of his Twitter acquisition,"The Securities and Exchange Commission says it is seeking a court order that would compel Elon Musk to testify as part of an investigation into his purchase of Twitter, now called X","The Securities and Exchange Commission said Thursday it is seeking a court order that would compel Elon Musk to testify as part of an investigation into his purchase of Twitter, now called X.
The SE… [+3855 chars]",neutral,0.7193421125411987,neutral,0.8619580268859863,neutral,0.7193421125411987
The Times of India,Indu Bhan,2023-10-06,Supreme Court rejects ED plea against bail to NSE’s former CEO Chitra Ramkrishna,The high court had in February rejected the agency’s allegations of corruption and criminal conspiracy against her in a money laundering case related to the alleged illegal phone tapping of NSE employees.,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.6920725703239441,positive,0.901077389717102,negative,0.6920725703239441
The Times of India,The Feed,2023-10-06,"KSI warns Tommy Fury, says he is 'prepared to die': When and where to watch the fight",KSI has warned rival Tommy Fury that 'he is prepared to die' to defeat him. His rival is much more experienced than him. The Youtuber has been mocked for his strong words. Know in detail everything about this.,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9274471998214722,positive,0.901077389717102,neutral,0.9274471998214722
The Times of India,ET Online,2023-10-06,Cricket World Cup: Pakistan beat Netherlands by 81 runs,"The Netherlands gave a good fight but couldn't really maintain the momentum against Pakistan's experienced bowling attack, as the entire team got out in 41 overs at a score of 205.  Earlier, in the first innings, Pakistan couldn't play their full quota of 50 …","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.6375064253807068,positive,0.901077389717102,positive,0.6375064253807068
Engadget,Will Shanklin,2023-10-06,Tesla cuts prices on Model 3 and Y after dwindling deliveries,"Tesla is cutting prices on some Model 3 and Model Y vehicles in the US, as spotted by CNBC. The automaker’s move, its second price drop in just over a month, comes after it fell short of market estimates for deliveries.
Tesla’s website now lists the Model 3 s…","Tesla is cutting prices on some Model 3 and Model Y vehicles in the US, as spotted byCNBC. The automakers move, its second price drop in just over a month, comes after it fell short of market estimat… [+1415 chars]",negative,0.9612182974815369,negative,0.9701269268989563,negative,0.9612182974815369
Fortune,Chloe Taylor,2023-10-06,JPMorgan’s top strategist warns stocks could be about to plummet 20%. ‘I’m not sure how we’re going to avoid’ a recession,"“The upside versus downside in stocks is not that great,” according to Marko Kolanovic.","Its been a rocky few weeks on Wall Streetbut according to JPMorgans top strategist, things could be about to get a whole lot worse.In an interview with CNBCs Fast Money on Thursday, Marko Kolanovic, … [+3539 chars]",negative,0.9456056952476501,negative,0.9088793992996216,negative,0.9456056952476501
The Times of India,ET Online,2023-10-06,"Remove child sexual abuse material or face action: Centre issues notices to X, YouTube & Telegram","The Ministry also warned the three social media intermediaries that any delay in complying with the notices will result in the withdrawal of their safe harbor protection under Section 79 of the IT Act, which currently shields them from legal liability.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.7392125725746155,positive,0.901077389717102,neutral,0.7392125725746155
The Times of India,PTI,2023-10-06,Told observers to ensure polls are violence-free: CEC Rajiv Kumar,"The Election Commission of India held a meeting with observers to discuss strategies for controlling money power and ensuring a level playing field ahead of the upcoming assembly elections in Chhattisgarh, Madhya Pradesh, Telangana, Mizoram, and Rajasthan. Th…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.8963642716407776,positive,0.901077389717102,neutral,0.8963642716407776
The Times of India,The Feed,2023-10-06,Yellowjackets Season 3: This is what we know so far,"Showtime renewed Yellowjackets for Season 3 in December 2022, before Season 2 aired in March 2023. However, no release date is confirmed due to industry strikes. Season 3 might release in summer or fall 2024, with a potential slight delay. The first two seaso…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9256969094276428,positive,0.901077389717102,neutral,0.9256969094276428
The Times of India,ET Bureau,2023-10-06,"India may lose 35% of GDP to climate change by 2100, warns Unescap report","In a report released on Friday, ESCAP noted that losses from climate change due to high emissions could be higher at 35% of the gross domestic product for India compared with 24% of the GDP for developing Asia by 2100, and average losses for Asia-Pacific econ…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.9430298805236816,positive,0.901077389717102,negative,0.9430298805236816
The Times of India,Reuters,2023-10-06,Ukraine approves increase in 2023 defence spending,Ukraine's parliament has approved an increase in defence spending of 303 billion hryvnia ($8.28 billion) for the remainder of the year. This comes as Russia's war on Ukraine continues. The additional funding will be allocated to the security and defence secto…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.8796801567077637,positive,0.901077389717102,positive,0.8796801567077637
The Times of India,ET Bureau,2023-10-06,"Sharad Pawar meets Kharge, Rahul Gandhi; discusses INDIA Bloc's poll strategy",NCP president Sharad Pawar met with Congress leaders Rahul Gandhi and Mallikarjun Khrage to discuss plans and strategies for the upcoming Lok Sabha polls. They also discussed the possibility of a seat-sharing agreement between Congress and AAP in Delhi. The l…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9185425043106079,positive,0.901077389717102,neutral,0.9185425043106079
